0091726140547422024010104596+44420-072019SOD  +0212K1V4 V020999999999999999999999999999+99999+99999999999ADDAA124000095OE11249999999999997OE22249999999999997REMSOD03024 HR PRECIPITATION (IN): 0.00
0128726140547422024010204546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101735099205REMMET06601/01/24 23:54:02 METAR K1V4 020454Z      KT A3004 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0141726140547422024010204596+44420-072019SOD  +0212K1V4 V020999999999999999999999999999+99999+99999999999ADDAA124000095MG1099149999994OE11249999999999997OE22249999999999997REMSOD06524 HR PRECIPITATION (IN): 0.00 AVERAGE STATION PRESSURE(D):29.276
0148726140547422024010205546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101735099205MD1790079+9999REMMET07201/02/24 00:54:02 METAR K1V4 020554Z      KT A3004 RMK AO1 SLPNO 57007 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010206546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101735099205REMMET06601/02/24 01:54:02 METAR K1V4 020654Z      KT A3004 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010207546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101695099165REMMET06601/02/24 02:54:02 METAR K1V4 020754Z      KT A3003 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010208546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101665099135MD1890079+9999REMMET07201/02/24 03:54:02 METAR K1V4 020854Z      KT A3002 RMK AO1 SLPNO 58007 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010209546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101635099105REMMET06601/02/24 04:54:02 METAR K1V4 020954Z      KT A3001 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010210546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101665099135REMMET06601/02/24 05:54:02 METAR K1V4 021054Z      KT A3002 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010211546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101695099165MD1390039+9999REMMET07201/02/24 06:54:02 METAR K1V4 021154Z      KT A3003 RMK AO1 SLPNO 53003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010212546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101695099165REMMET06601/02/24 07:54:02 METAR K1V4 021254Z      KT A3003 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010213546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101695099165REMMET06601/02/24 08:54:02 METAR K1V4 021354Z      KT A3003 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010214546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101665099135MD1890039+9999REMMET07201/02/24 09:54:02 METAR K1V4 021454Z      KT A3002 RMK AO1 SLPNO 58003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010215546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101595099065REMMET06601/02/24 10:54:02 METAR K1V4 021554Z      KT A3000 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010216546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101495098965REMMET06601/02/24 11:54:02 METAR K1V4 021654Z      KT A2997 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010217546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101355098835MD1890309+9999REMMET07201/02/24 12:54:02 METAR K1V4 021754Z      KT A2993 RMK AO1 SLPNO 58030 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010218546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/02/24 13:54:02 METAR K1V4 021854Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010219546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/02/24 14:54:02 METAR K1V4 021954Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010220546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735MD1690109+9999REMMET07201/02/24 15:54:02 METAR K1V4 022054Z      KT A2990 RMK AO1 SLPNO 56010 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010221546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/02/24 16:54:02 METAR K1V4 022154Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010222546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735REMMET06601/02/24 17:54:02 METAR K1V4 022254Z      KT A2990 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010223546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735MD1090009+9999REMMET07201/02/24 18:54:02 METAR K1V4 022354Z      KT A2990 RMK AO1 SLPNO 50000 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010300546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/02/24 19:54:01 METAR K1V4 030054Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010301546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101325098805REMMET06601/02/24 20:54:01 METAR K1V4 030154Z      KT A2992 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010302546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101325098805MD1190079+9999REMMET07201/02/24 21:54:01 METAR K1V4 030254Z      KT A2992 RMK AO1 SLPNO 51007 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010303546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101325098805REMMET06601/02/24 22:54:01 METAR K1V4 030354Z      KT A2992 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010304546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/02/24 23:54:02 METAR K1V4 030454Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0141726140547422024010304596+44420-072019SOD  +0212K1V4 V020999999999999999999999999999+99999+99999999999ADDAA124000095MG1098959999994OE11249999999999997OE22249999999999997REMSOD06524 HR PRECIPITATION (IN): 0.00 AVERAGE STATION PRESSURE(D):29.221
0148726140547422024010305546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735MD1890079+9999REMMET07201/03/24 00:54:02 METAR K1V4 030554Z      KT A2990 RMK AO1 SLPNO 58007 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010306546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/03/24 01:54:02 METAR K1V4 030654Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010307546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/03/24 02:54:02 METAR K1V4 030754Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010308546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101225098705MD1890039+9999REMMET07201/03/24 03:54:02 METAR K1V4 030854Z      KT A2989 RMK AO1 SLPNO 58003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010309546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735REMMET06601/03/24 04:54:02 METAR K1V4 030954Z      KT A2990 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010310546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735REMMET06601/03/24 05:54:02 METAR K1V4 031054Z      KT A2990 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010311546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101255098735MD1190039+9999REMMET07201/03/24 06:54:02 METAR K1V4 031154Z      KT A2990 RMK AO1 SLPNO 51003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010312546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET06601/03/24 07:54:02 METAR K1V4 031254Z      KT A2991 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010313546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101325098805REMMET06601/03/24 08:54:02 METAR K1V4 031354Z      KT A2992 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0174726140547422024010314546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101325098805MD1190079+9999REMMET08201/03/24 09:54:02 METAR K1V4 031454Z      KT A2992 RMK AO1 SLPNO 6//// 51007 PNO $EQDR01      7SKY009R02   PNO7AAP062R03      7GAS009
0148726140547422024010315546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101295098775REMMET07001/03/24 10:54:02 METAR K1V4 031554Z      KT A2991 RMK AO1 SLPNO PNO $EQDR01      7SKY009R02   PNO7AAP062R03      7GAS009
0128726140547422024010316546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101225098705REMMET06601/03/24 11:54:02 METAR K1V4 031654Z      KT A2989 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0154726140547422024010317546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675MD1790139+9999REMMET07801/03/24 12:54:02 METAR K1V4 031754Z      KT A2988 RMK AO1 SLPNO 6//// 57013 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010318546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101155098635REMMET06601/03/24 13:54:02 METAR K1V4 031854Z      KT A2987 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010319546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101155098635REMMET06601/03/24 14:54:02 METAR K1V4 031954Z      KT A2987 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010320546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675MD1590009+9999REMMET07201/03/24 15:54:02 METAR K1V4 032054Z      KT A2988 RMK AO1 SLPNO 55000 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010321546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675REMMET06601/03/24 16:54:02 METAR K1V4 032154Z      KT A2988 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010322546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675REMMET06601/03/24 17:54:02 METAR K1V4 032254Z      KT A2988 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010323546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101155098635MD1890039+9999REMMET07201/03/24 18:54:02 METAR K1V4 032354Z      KT A2987 RMK AO1 SLPNO 58003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010400546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675REMMET06601/03/24 19:54:01 METAR K1V4 040054Z      KT A2988 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010401546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101195098675REMMET06601/03/24 20:54:01 METAR K1V4 040154Z      KT A2988 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010402546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101155098635MD1090009+9999REMMET07201/03/24 21:54:01 METAR K1V4 040254Z      KT A2987 RMK AO1 SLPNO 50000 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010403546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101125098605REMMET06601/03/24 22:54:01 METAR K1V4 040354Z      KT A2986 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010404546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101085098575REMMET06601/03/24 23:54:02 METAR K1V4 040454Z      KT A2985 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0141726140547422024010404596+44420-072019SOD  +0212K1V4 V020999999999999999999999999999+99999+99999999999ADDAA124000095MG1098699999994OE11249999999999997OE22249999999999997REMSOD06524 HR PRECIPITATION (IN): 0.00 AVERAGE STATION PRESSURE(D):29.145
0148726140547422024010405546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101025098505MD1890139+9999REMMET07201/04/24 00:54:02 METAR K1V4 040554Z      KT A2983 RMK AO1 SLPNO 58013 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010406546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101055098535REMMET06601/04/24 01:54:02 METAR K1V4 040654Z      KT A2984 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010407546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101025098505REMMET06601/04/24 02:54:02 METAR K1V4 040754Z      KT A2983 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010408546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100985098475MD1890039+9999REMMET07201/04/24 03:54:02 METAR K1V4 040854Z      KT A2982 RMK AO1 SLPNO 58003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010409546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100915098405REMMET06601/04/24 04:54:02 METAR K1V4 040954Z      KT A2980 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010410546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100915098405REMMET06601/04/24 05:54:02 METAR K1V4 041054Z      KT A2980 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0154726140547422024010411546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100915098405MD1690079+9999REMMET07801/04/24 06:54:02 METAR K1V4 041154Z      KT A2980 RMK AO1 SLPNO 7//// 56007 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010412546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100955098435REMMET06601/04/24 07:54:02 METAR K1V4 041254Z      KT A2981 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010413546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1100955098435REMMET06601/04/24 08:54:02 METAR K1V4 041354Z      KT A2981 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010414546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101025098505MD1390109+9999REMMET07201/04/24 09:54:02 METAR K1V4 041454Z      KT A2983 RMK AO1 SLPNO 53010 $EQDR01      7SKY009R02      7GAS009
0145726140547422024010415546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDAA101000595MA1101125098605REMMET07201/04/24 10:54:02 METAR K1V4 041554Z      KT A2986 RMK AO1 SLPNO P0002 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010416546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101225098705REMMET06601/04/24 11:54:02 METAR K1V4 041654Z      KT A2989 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0165726140547422024010417546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDAA106000591MA1101295098775MD1190269+9999REMMET07801/04/24 12:54:02 METAR K1V4 041754Z      KT A2991 RMK AO1 SLPNO 60002 51026 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010418546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101395098865REMMET06601/04/24 13:54:02 METAR K1V4 041854Z      KT A2994 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010419546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101525099005REMMET06601/04/24 14:54:02 METAR K1V4 041954Z      KT A2998 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010420546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101635099105MD1290339+9999REMMET07201/04/24 15:54:02 METAR K1V4 042054Z      KT A3001 RMK AO1 SLPNO 52033 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010421546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101735099205REMMET06601/04/24 16:54:02 METAR K1V4 042154Z      KT A3004 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010422546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101835099305REMMET06601/04/24 17:54:02 METAR K1V4 042254Z      KT A3007 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010423546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101865099335MD1190239+9999REMMET07201/04/24 18:54:02 METAR K1V4 042354Z      KT A3008 RMK AO1 SLPNO 51023 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010500546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101935099405REMMET06601/04/24 19:54:01 METAR K1V4 050054Z      KT A3010 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010501546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101965099435REMMET06601/04/24 20:54:01 METAR K1V4 050154Z      KT A3011 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0148726140547422024010502546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1101965099435MD1190109+9999REMMET07201/04/24 21:54:02 METAR K1V4 050254Z      KT A3011 RMK AO1 SLPNO 51010 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010503546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1102005099465REMMET06601/04/24 22:54:02 METAR K1V4 050354Z      KT A3012 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010504546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1102005099465REMMET06601/04/24 23:54:02 METAR K1V4 050454Z      KT A3012 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0160726140547422024010504596+44420-072019SOD  +0212K1V4 V020999999999999999999999999999+99999+99999999999ADDAA124000596MG1098869999994OE11249999999999997OE22249999999999997REMSOD06524 HR PRECIPITATION (IN): 0.02 AVERAGE STATION PRESSURE(D):29.193EQDR01  0.027AAP092
0148726140547422024010505546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1102005099465MD1190039+9999REMMET07201/05/24 00:54:02 METAR K1V4 050554Z      KT A3012 RMK AO1 SLPNO 51003 $EQDR01      7SKY009R02      7GAS009
0128726140547422024010506546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1102035099505REMMET06601/05/24 01:54:02 METAR K1V4 050654Z      KT A3013 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
0128726140547422024010507546+44420-072019FM-15+0212K1V4 V02099999999999999999N9999997N5+99999+99999999999ADDMA1102035099505REMMET06601/05/24 02:54:02 METAR K1V4 050754Z      KT A3013 RMK AO1 SLPNO $EQDR01      7SKY009R02      7GAS009
