0108997743999992024010110004+40650-074067FM-13+007299999V0203001N001019999999N999999999+00491+99999101531ADDMD1710051+9999OD159900151999REMSYN068ROBN4 46/// /3002 10049 40153 57005 91000 333 91203 555 11002 22002=
0108997743999992024010111004+40650-074067FM-13+007299999V0203101N003119999999N999999999+00481+99999101581ADDMD1510001+9999OD159900311999REMSYN068ROBN4 46/// /3106 10048 40158 55000 91100 333 91206 555 11005 22006=
0108997743999992024010112004+40650-074067FM-13+007299999V0203401N003119999999N999999999+00391+99999101621ADDMD1310081+9999OD159900411999REMSYN068ROBN4 46/// /3406 10039 40162 53008 91200 333 91208 555 11006 22006=
0108997743999992024010113004+40650-074067FM-13+007299999V0203501N002119999999N999999999+00391+99999101671ADDMD1210141+9999OD159900261999REMSYN068ROBN4 46/// /3504 10039 40167 52014 91300 333 91205 555 11004 22004=
0108997743999992024010114004+40650-074067FM-13+007299999V0203201N001519999999N999999999+00431+99999101711ADDMD1210131+9999OD159900211999REMSYN068ROBN4 46/// /3203 10043 40171 52013 91400 333 91204 555 11003 22003=
0108997743999992024010115004+40650-074067FM-13+007299999V0203501N002619999999N999999999+00451+99999101721ADDMD1110101+9999OD159900311999REMSYN068ROBN4 46/// /3505 10045 40172 51010 91500 333 91206 555 11004 22005=
0108997743999992024010116004+40650-074067FM-13+007299999V0200301N000519999999N999999999+00511+99999101691ADDMD1990001+9999OD159900151999REMSYN068ROBN4 46/// /0301 10051 40169 50000 91600 333 91203 555 11001 22001=
0108997743999992024010117004+40650-074067FM-13+007299999V0200801N000519999999N999999999+00591+99999101621ADDMD1810091+9999OD159900101999REMSYN068ROBN4 46/// /0801 10059 40162 58009 91700 333 91202 555 11001 22001=
0108997743999992024010118004+40650-074067FM-13+007299999V0209999C000019999999N999999999+00721+99999101591ADDMD1710131+9999OD159900051999REMSYN068ROBN4 46/// /0000 10072 40159 57013 91800 333 91201 555 11001 22001=
0108997743999992024010119004+40650-074067FM-13+007299999V0200801N001019999999N999999999+00641+99999101601ADDMD1610091+9999OD159900151999REMSYN068ROBN4 46/// /0802 10064 40160 56009 91900 333 91203 555 11002 22002=
0108997743999992024010120004+40650-074067FM-13+007299999V0201201N001019999999N999999999+00671+99999101621ADDMD1510001+9999OD159900101999REMSYN068ROBN4 46/// /1202 10067 40162 55000 92000 333 91202 555 11002 22002=
0108997743999992024010121004+40650-074067FM-13+007299999V0201201N001019999999N999999999+99999+99999101641ADDMD1210051+9999OD159900211999REMSYN068ROBN4 46/// /1202 1//// 40164 52005 92100 333 91204 555 11002 22002=
0108997743999992024010122004+40650-074067FM-13+007299999V0203401N003619999999N999999999+00721+99999101681ADDMD1310081+9999OD159900461999REMSYN068ROBN4 46/// /3407 10072 40168 53008 92200 333 91209 555 11006 22007=
0108997743999992024010123004+40650-074067FM-13+007299999V0203401N004119999999N999999999+00641+99999101731ADDMD1310111+9999OD159900571999REMSYN068ROBN4 46/// /3408 10064 40173 53011 92300 333 91211 555 11007 22008=
0108997743999992024010200004+40650-074067FM-13+007299999V0203401N004119999999N999999999+00581+99999101771ADDMD1210131+9999OD159900621999REMSYN068ROBN4 46/// /3408 10058 40177 52013 90000 333 91212 555 11008 22008=
0108997743999992024010201004+40650-074067FM-13+007299999V0203601N007219999999N999999999+00511+99999101791ADDMD1110111+9999OD159900881999REMSYN068ROBN4 46/// /3614 10051 40179 51011 90100 333 91217 555 11013 22014=
0108997743999992024010202004+40650-074067FM-13+007299999V0203401N005119999999N999999999+00441+99999101821ADDMD1110091+9999OD159900671999REMSYN068ROBN4 46/// /3410 10044 40182 51009 90200 333 91213 555 11009 22010=
0108997743999992024010203004+40650-074067FM-13+007299999V0203401N006219999999N999999999+00361+99999101861ADDMD1310091+9999OD159900721999REMSYN068ROBN4 46/// /3412 10036 40186 53009 90300 333 91214 555 11011 22012=
0108997743999992024010204004+40650-074067FM-13+007299999V0203401N006219999999N999999999+00271+99999101881ADDMD1110091+9999OD159900931999REMSYN068ROBN4 46/// /3412 10027 40188 51009 90400 333 91218 555 11011 22012=
0108997743999992024010205004+40650-074067FM-13+007299999V0203401N004119999999N999999999+00211+99999101861ADDMD1110041+9999OD159900571999REMSYN068ROBN4 46/// /3408 10021 40186 51004 90500 333 91211 555 11008 22008=
0108997743999992024010206004+40650-074067FM-13+007299999V0203601N005119999999N999999999+00141+99999101861ADDMD1410001+9999OD159900621999REMSYN068ROBN4 46/// /3610 10014 40186 54000 90600 333 91212 555 11009 22010=
0108997743999992024010207004+40650-074067FM-13+007299999V0203501N006219999999N999999999+00101+99999101871ADDMD1410001+9999OD159900721999REMSYN068ROBN4 46/// /3512 10010 40187 54000 90700 333 91214 555 11011 22012=
0108997743999992024010208004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00041+99999101891ADDMD1210031+9999OD159900621999REMSYN068ROBN4 46/// /3510 10004 40189 52003 90800 333 91212 555 11009 22010=
0108997743999992024010209004+40650-074067FM-13+007299999V0203401N005719999999N999999999-00021+99999101891ADDMD1210031+9999OD159900721999REMSYN068ROBN4 46/// /3411 11002 40189 52003 90900 333 91214 555 11010 22011=
0108997743999992024010210004+40650-074067FM-13+007299999V0203501N005119999999N999999999-00051+99999101881ADDMD1410001+9999OD159900671999REMSYN068ROBN4 46/// /3510 11005 40188 54000 91000 333 91213 555 11009 22010=
0108997743999992024010211004+40650-074067FM-13+007299999V0203501N004619999999N999999999-00081+99999101951ADDMD1310061+9999OD159900671999REMSYN068ROBN4 46/// /3509 11008 40195 53006 91100 333 91213 555 11008 22009=
0108997743999992024010212004+40650-074067FM-13+007299999V0203401N004619999999N999999999-00101+99999102001ADDMD1310111+9999OD159900621999REMSYN068ROBN4 46/// /3409 11010 40200 53011 91200 333 91212 555 11008 22009=
0108997743999992024010213004+40650-074067FM-13+007299999V0203401N005119999999N999999999-00111+99999102021ADDMD1110141+9999OD159900671999REMSYN068ROBN4 46/// /3410 11011 40202 51014 91300 333 91213 555 11009 22010=
0108997743999992024010214004+40650-074067FM-13+007299999V0203301N005119999999N999999999-00061+99999102041ADDMD1110091+9999OD159900771999REMSYN068ROBN4 46/// /3310 11006 40204 51009 91400 333 91215 555 11009 22010=
0108997743999992024010215004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00021+99999102041ADDMD1210041+9999OD159900671999REMSYN068ROBN4 46/// /3510 10002 40204 52004 91500 333 91213 555 11009 22010=
0108997743999992024010216004+40650-074067FM-13+007299999V0203101N003619999999N999999999+00101+99999101961ADDMD1810061+9999OD159900461999REMSYN068ROBN4 46/// /3107 10010 40196 58006 91600 333 91209 555 11006 22007=
0108997743999992024010217004+40650-074067FM-13+007299999V0203001N005119999999N999999999+00201+99999101831ADDMD1810211+9999OD159900671999REMSYN068ROBN4 46/// /3010 10020 40183 58021 91700 333 91213 555 11009 22010=
0108997743999992024010218004+40650-074067FM-13+007299999V0203201N005719999999N999999999+00331+99999101711ADDMD1810331+9999OD159900671999REMSYN068ROBN4 46/// /3211 10033 40171 58033 91800 333 91213 555 11010 22011=
0108997743999992024010219004+40650-074067FM-13+007299999V0203301N004619999999N999999999+00431+99999101631ADDMD1610331+9999OD159900571999REMSYN068ROBN4 46/// /3309 10043 40163 56033 91900 333 91211 555 11008 22009=
0108997743999992024010220004+40650-074067FM-13+007299999V0203101N004119999999N999999999+00511+99999101621ADDMD1610211+9999OD159900671999REMSYN068ROBN4 46/// /3108 10051 40162 56021 92000 333 91213 555 11008 22008=
0108997743999992024010221004+40650-074067FM-13+007299999V0203201N005119999999N999999999+00581+99999101591ADDMD1610121+9999OD159900571999REMSYN068ROBN4 46/// /3210 10058 40159 56012 92100 333 91211 555 11009 22010=
0108997743999992024010222004+40650-074067FM-13+007299999V0203201N004119999999N999999999+00581+99999101621ADDMD1510001+9999OD159900511999REMSYN068ROBN4 46/// /3208 10058 40162 55000 92200 333 91210 555 11007 22008=
0108997743999992024010223004+40650-074067FM-13+007299999V0203201N003619999999N999999999+00571+99999101641ADDMD1510001+9999OD159900411999REMSYN068ROBN4 46/// /3207 10057 40164 55000 92300 333 91208 555 11006 22007=
0108997743999992024010300004+40650-074067FM-13+007299999V0202901N002119999999N999999999+00521+99999101661ADDMD1110071+9999OD159900261999REMSYN068ROBN4 46/// /2904 10052 40166 51007 90000 333 91205 555 11004 22004=
0108997743999992024010301004+40650-074067FM-13+007299999V0203001N002619999999N999999999+00491+99999101651ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /3005 10049 40165 52003 90100 333 91207 555 11005 22005=
0108997743999992024010302004+40650-074067FM-13+007299999V0202801N003119999999N999999999+00431+99999101651ADDMD1410001+9999OD159900411999REMSYN068ROBN4 46/// /2806 10043 40165 54000 90200 333 91208 555 11006 22006=
0108997743999992024010303004+40650-074067FM-13+007299999V0202901N003619999999N999999999+00371+99999101681ADDMD1510001+9999OD159900411999REMSYN068ROBN4 46/// /2907 10037 40168 55000 90300 333 91208 555 11006 22007=
0108997743999992024010304004+40650-074067FM-13+007299999V0202901N004619999999N999999999+00301+99999101651ADDMD1990001+9999OD159900571999REMSYN068ROBN4 46/// /2909 10030 40165 50000 90400 333 91211 555 11008 22009=
0108997743999992024010305004+40650-074067FM-13+007299999V0202901N005719999999N999999999+00261+99999101601ADDMD1810051+9999OD159900621999REMSYN068ROBN4 46/// /2911 10026 40160 58005 90500 333 91212 555 11010 22010=
0108997743999992024010306004+40650-074067FM-13+007299999V0202901N005719999999N999999999+00211+99999101611ADDMD1610071+9999OD159900671999REMSYN068ROBN4 46/// /2911 10021 40161 56007 90600 333 91213 555 11010 22011=
0108997743999992024010307004+40650-074067FM-13+007299999V0202801N004619999999N999999999+00171+99999101601ADDMD1610051+9999OD159900571999REMSYN068ROBN4 46/// /2809 10017 40160 56005 90700 333 91211 555 11009 22009=
0108997743999992024010308004+40650-074067FM-13+007299999V0202901N005119999999N999999999+00151+99999101611ADDMD1410001+9999OD159900621999REMSYN068ROBN4 46/// /2910 10015 40161 54000 90800 333 91212 555 11009 22010=
0108997743999992024010309004+40650-074067FM-13+007299999V0203001N004619999999N999999999+00111+99999101601ADDMD1410001+9999OD159900571999REMSYN068ROBN4 46/// /3009 10011 40160 54000 90900 333 91211 555 11008 22009=
0108997743999992024010310004+40650-074067FM-13+007299999V0202901N004619999999N999999999+00101+99999101641ADDMD1310041+9999OD159900511999REMSYN068ROBN4 46/// /2909 10010 40164 53004 91000 333 91210 555 11008 22009=
0108997743999992024010311004+40650-074067FM-13+007299999V0202901N004119999999N999999999+00121+99999101661ADDMD1210051+9999OD159900461999REMSYN068ROBN4 46/// /2908 10012 40166 52005 91100 333 91209 555 11007 22008=
0108997743999992024010312004+40650-074067FM-13+007299999V0202801N004619999999N999999999+00141+99999101691ADDMD1110091+9999OD159900511999REMSYN068ROBN4 46/// /2809 10014 40169 51009 91200 333 91210 555 11008 22009=
0108997743999992024010313004+40650-074067FM-13+007299999V0202701N005119999999N999999999+00141+99999101781ADDMD1310141+9999OD159900621999REMSYN068ROBN4 46/// /2710 10014 40178 53014 91300 333 91212 555 11009 22010=
0108997743999992024010314004+40650-074067FM-13+007299999V0202801N005119999999N999999999+00181+99999101801ADDMD1110141+9999OD159900621999REMSYN068ROBN4 46/// /2810 10018 40180 51014 91400 333 91212 555 11009 22010=
0108997743999992024010315004+40650-074067FM-13+007299999V0202901N004619999999N999999999+00241+99999101791ADDMD1110101+9999OD159900571999REMSYN068ROBN4 46/// /2909 10024 40179 51010 91500 333 91211 555 11008 22009=
0108997743999992024010316004+40650-074067FM-13+007299999V0203601N004119999999N999999999+00361+99999101731ADDMD1810051+9999OD159900621999REMSYN068ROBN4 46/// /3608 10036 40173 58005 91600 333 91212 555 11008 22008=
0108997743999992024010317004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00451+99999101631ADDMD1810171+9999OD159900621999REMSYN068ROBN4 46/// /3510 10045 40163 58017 91700 333 91212 555 11009 22010=
0108997743999992024010318004+40650-074067FM-13+007299999V0202901N003119999999N999999999+00521+99999101601ADDMD1610191+9999OD159900411999REMSYN068ROBN4 46/// /2906 10052 40160 56019 91800 333 91208 555 11006 22006=
0108997743999992024010319004+40650-074067FM-13+007299999V0203201N005119999999N999999999+00551+99999101561ADDMD1610171+9999OD159900721999REMSYN068ROBN4 46/// /3210 10055 40156 56017 91900 333 91214 555 11009 22010=
0108997743999992024010320004+40650-074067FM-13+007299999V0203201N006219999999N999999999+00521+99999101511ADDMD1810121+9999OD159900721999REMSYN068ROBN4 46/// /3212 10052 40151 58012 92000 333 91214 555 11011 22011=
0108997743999992024010321004+40650-074067FM-13+007299999V0203301N005119999999N999999999+00481+99999101501ADDMD1610101+9999OD159900671999REMSYN068ROBN4 46/// /3310 10048 40150 56010 92100 333 91213 555 11009 22010=
0108997743999992024010322004+40650-074067FM-13+007299999V0203201N003119999999N999999999+00481+99999101611ADDMD1310051+9999OD159900461999REMSYN068ROBN4 46/// /3206 10048 40161 53005 92200 333 91209 555 11005 22006=
0108997743999992024010323004+40650-074067FM-13+007299999V0203101N004619999999N999999999+00481+99999101621ADDMD1210111+9999OD159900571999REMSYN068ROBN4 46/// /3109 10048 40162 52011 92300 333 91211 555 11008 22009=
0108997743999992024010400004+40650-074067FM-13+007299999V0202901N004619999999N999999999+00471+99999101641ADDMD1110141+9999OD159900511999REMSYN068ROBN4 46/// /2909 10047 40164 51014 90000 333 91210 555 11009 22009=
0108997743999992024010401004+40650-074067FM-13+007299999V0203101N003619999999N999999999+00471+99999101591ADDMD1990001+9999OD159900511999REMSYN068ROBN4 46/// /3107 10047 40159 50000 90100 333 91210 555 11006 22007=
0108997743999992024010402004+40650-074067FM-13+007299999V0203101N002619999999N999999999+00461+99999101571ADDMD1710051+9999OD159900361999REMSYN068ROBN4 46/// /3105 10046 40157 57005 90200 333 91207 555 11005 22005=
0108997743999992024010403004+40650-074067FM-13+007299999V0203201N003619999999N999999999+00431+99999101551ADDMD1610091+9999OD159900461999REMSYN068ROBN4 46/// /3207 10043 40155 56009 90300 333 91209 555 11006 22007=
0108997743999992024010404004+40650-074067FM-13+007299999V0203101N003119999999N999999999+00431+99999101591ADDMD1510001+9999OD159900361999REMSYN068ROBN4 46/// /3106 10043 40159 55000 90400 333 91207 555 11006 22006=
0108997743999992024010405004+40650-074067FM-13+007299999V0203101N003119999999N999999999+00431+99999101571ADDMD1410001+9999OD159900311999REMSYN068ROBN4 46/// /3106 10043 40157 54000 90500 333 91206 555 11005 22006=
0108997743999992024010406004+40650-074067FM-13+007299999V0203201N001519999999N999999999+00421+99999101521ADDMD1810031+9999OD159900261999REMSYN068ROBN4 46/// /3203 10042 40152 58003 90600 333 91205 555 11003 22003=
0108997743999992024010407004+40650-074067FM-13+007299999V0202301N001519999999N999999999+00421+99999101501ADDMD1710091+9999OD159900211999REMSYN068ROBN4 46/// /2303 10042 40150 57009 90700 333 91204 555 11003 22003=
0108997743999992024010408004+40650-074067FM-13+007299999V0202501N002119999999N999999999+00391+99999101461ADDMD1610111+9999OD159900311999REMSYN068ROBN4 46/// /2504 10039 40146 56011 90800 333 91206 555 11004 22004=
0108997743999992024010409004+40650-074067FM-13+007299999V0202901N001519999999N999999999+00381+99999101401ADDMD1810121+9999OD159900211999REMSYN068ROBN4 46/// /2903 10038 40140 58012 90900 333 91204 555 11003 22003=
0108997743999992024010410004+40650-074067FM-13+007299999V0202501N002119999999N999999999+00381+99999101371ADDMD1610131+9999OD159900311999REMSYN068ROBN4 46/// /2504 10038 40137 56013 91000 333 91206 555 11004 22004=
0088997743999992024010411004+40650-074067FM-13+007299999V0202501N002119999999N999999999+00381+99999101351ADDOD159900311999REMSYN062ROBN4 46/// /2504 10038 40135 91048 333 91206 555 11004 22004=
0108997743999992024010412004+40650-074067FM-13+007299999V0202801N002619999999N999999999+00391+99999101371ADDMD1710031+9999OD159900261999REMSYN068ROBN4 46/// /2805 10039 40137 57003 91200 333 91205 555 11004 22004=
0108997743999992024010413004+40650-074067FM-13+007299999V0202701N003119999999N999999999+00401+99999101421ADDMD1210051+9999OD159900361999REMSYN068ROBN4 46/// /2706 10040 40142 52005 91300 333 91207 555 11006 22006=
0088997743999992024010414004+40650-074067FM-13+007299999V0202701N003119999999N999999999+00401+99999101451ADDOD159900411999REMSYN062ROBN4 46/// /2706 10040 40145 91336 333 91208 555 11006 22006=
0108997743999992024010415004+40650-074067FM-13+007299999V0202901N004119999999N999999999+00381+99999101501ADDMD1210131+9999OD159900511999REMSYN068ROBN4 46/// /2908 10038 40150 52013 91500 333 91210 555 11008 22008=
0108997743999992024010416004+40650-074067FM-13+007299999V0203301N005119999999N999999999+00451+99999101471ADDMD1990051+9999OD159900671999REMSYN068ROBN4 46/// /3310 10045 40147 50005 91600 333 91213 555 11009 22010=
0108997743999992024010417004+40650-074067FM-13+007299999V0203401N007719999999N999999999+00521+99999101411ADDMD1810041+9999OD159901031999REMSYN068ROBN4 46/// /3415 10052 40141 58004 91700 333 91220 555 11014 22015=
0108997743999992024010418004+40650-074067FM-13+007299999V0203401N009819999999N999999999+00571+99999101371ADDMD1810131+9999OD159901291999REMSYN068ROBN4 46/// /3419 10057 40137 58013 91800 333 91225 555 11017 22019=
0108997743999992024010419004+40650-074067FM-13+007299999V0203201N009319999999N999999999+00621+99999101371ADDMD1610101+9999OD159901031999REMSYN068ROBN4 46/// /3218 10062 40137 56010 91900 333 91220 555 11016 22017=
0108997743999992024010420004+40650-074067FM-13+007299999V0203401N010319999999N999999999+00601+99999101431ADDMD1510001+9999OD159901341999REMSYN068ROBN4 46/// /3420 10060 40143 55000 92000 333 91226 555 11018 22020=
0108997743999992024010421004+40650-074067FM-13+007299999V0203301N010319999999N999999999+00491+99999101571ADDMD1310201+9999OD159901341999REMSYN068ROBN4 46/// /3320 10049 40157 53020 92100 333 91226 555 11019 22020=
0108997743999992024010422004+40650-074067FM-13+007299999V0203201N008219999999N999999999+00391+99999101701ADDMD1310331+9999OD159901081999REMSYN068ROBN4 46/// /3216 10039 40170 53033 92200 333 91221 555 11014 22016=
0108997743999992024010423004+40650-074067FM-13+007299999V0203201N012419999999N999999999+00241+99999101831ADDMD1110401+9999OD159901491999REMSYN068ROBN4 46/// /3224 10024 40183 51040 92300 333 91229 555 11022 22023=
0108997743999992024010500004+40650-074067FM-13+007299999V0203201N010819999999N999999999+00171+99999101931ADDMD1110361+9999OD159901291999REMSYN068ROBN4 46/// /3221 10017 40193 51036 90000 333 91225 555 11019 22021=
0108997743999992024010501004+40650-074067FM-13+007299999V0203201N009819999999N999999999+00091+99999102011ADDMD1110311+9999OD159901391999REMSYN068ROBN4 46/// /3219 10009 40201 51031 90100 333 91227 555 11017 22019=
0108997743999992024010502004+40650-074067FM-13+007299999V0203301N007219999999N999999999+00021+99999102111ADDMD1210281+9999OD159900981999REMSYN068ROBN4 46/// /3314 10002 40211 52028 90200 333 91219 555 11012 22014=
0108997743999992024010503004+40650-074067FM-13+007299999V0203401N009819999999N999999999-00081+99999102171ADDMD1110241+9999OD159901181999REMSYN068ROBN4 46/// /3419 11008 40217 51024 90300 333 91223 555 11017 22019=
0108997743999992024010504004+40650-074067FM-13+007299999V0203301N006719999999N999999999-00121+99999102281ADDMD1310271+9999OD159900881999REMSYN068ROBN4 46/// /3313 11012 40228 53027 90400 333 91217 555 11012 22013=
0108997743999992024010505004+40650-074067FM-13+007299999V0203301N009319999999N999999999-00181+99999102281ADDMD1110171+9999OD159901181999REMSYN068ROBN4 46/// /3318 11018 40228 51017 90500 333 91223 555 11016 22018=
0108997743999992024010506004+40650-074067FM-13+007299999V0203301N006719999999N999999999-00231+99999102321ADDMD1110151+9999OD159900881999REMSYN068ROBN4 46/// /3313 11023 40232 51015 90600 333 91217 555 11012 22013=
0108997743999992024010507004+40650-074067FM-13+007299999V0203201N008819999999N999999999-00281+99999102371ADDMD1310091+9999OD159901081999REMSYN068ROBN4 46/// /3217 11028 40237 53009 90700 333 91221 555 11016 22017=
0108997743999992024010508004+40650-074067FM-13+007299999V0203201N006219999999N999999999-00301+99999102451ADDMD1310171+9999OD159901031999REMSYN068ROBN4 46/// /3212 11030 40245 53017 90800 333 91220 555 11011 22012=
0108997743999992024010509004+40650-074067FM-13+007299999V0203301N006719999999N999999999-00301+99999102461ADDMD1110141+9999OD159900931999REMSYN068ROBN4 46/// /3313 11030 40246 51014 90900 333 91218 555 11012 22013=
0108997743999992024010510004+40650-074067FM-13+007299999V0203101N008219999999N999999999-00291+99999102471ADDMD1110101+9999OD159900931999REMSYN068ROBN4 46/// /3116 11029 40247 51010 91000 333 91218 555 11015 22016=
0108997743999992024010511004+40650-074067FM-13+007299999V0202801N004119999999N999999999-00271+99999102541ADDMD1310091+9999OD159900511999REMSYN068ROBN4 46/// /2808 11027 40254 53009 91100 333 91210 555 11007 22008=
0108997743999992024010512004+40650-074067FM-13+007299999V0202901N005719999999N999999999-00291+99999102591ADDMD1310131+9999OD159900671999REMSYN068ROBN4 46/// /2911 11029 40259 53013 91200 333 91213 555 11010 22011=
0108997743999992024010513004+40650-074067FM-13+007299999V0202901N005719999999N999999999-00281+99999102661ADDMD1210191+9999OD159900671999REMSYN068ROBN4 46/// /2911 11028 40266 52019 91300 333 91213 555 11010 22011=
0108997743999992024010514004+40650-074067FM-13+007299999V0203301N006719999999N999999999-00191+99999102721ADDMD1310181+9999OD159900931999REMSYN068ROBN4 46/// /3313 11019 40272 53018 91400 333 91218 555 11012 22013=
0108997743999992024010515004+40650-074067FM-13+007299999V0203301N006719999999N999999999-00121+99999102751ADDMD1110161+9999OD159900881999REMSYN068ROBN4 46/// /3313 11012 40275 51016 91500 333 91217 555 11012 22013=
0108997743999992024010516004+40650-074067FM-13+007299999V0203301N007219999999N999999999-00021+99999102641ADDMD1990001+9999OD159901031999REMSYN068ROBN4 46/// /3314 11002 40264 50000 91600 333 91220 555 11013 22014=
0108997743999992024010517004+40650-074067FM-13+007299999V0203101N005719999999N999999999+00031+99999102521ADDMD1810201+9999OD159900771999REMSYN068ROBN4 46/// /3111 10003 40252 58020 91700 333 91215 555 11010 22011=
0108997743999992024010518004+40650-074067FM-13+007299999V0203001N004119999999N999999999+00101+99999102451ADDMD1610301+9999OD159900621999REMSYN068ROBN4 46/// /3008 10010 40245 56030 91800 333 91212 555 11008 22008=
0108997743999992024010519004+40650-074067FM-13+007299999V0203001N006219999999N999999999+00171+99999102421ADDMD1610221+9999OD159900771999REMSYN068ROBN4 46/// /3012 10017 40242 56022 91900 333 91215 555 11011 22012=
0108997743999992024010520004+40650-074067FM-13+007299999V0203201N005719999999N999999999+00231+99999102361ADDMD1610161+9999OD159900621999REMSYN068ROBN4 46/// /3211 10023 40236 56016 92000 333 91212 555 11010 22011=
0108997743999992024010521004+40650-074067FM-13+007299999V0202901N003619999999N999999999+00271+99999102371ADDMD1610081+9999OD159900621999REMSYN068ROBN4 46/// /2907 10027 40237 56008 92100 333 91212 555 11007 22007=
0108997743999992024010522004+40650-074067FM-13+007299999V0202901N003619999999N999999999+00281+99999102351ADDMD1610071+9999OD159900461999REMSYN068ROBN4 46/// /2907 10028 40235 56007 92200 333 91209 555 11006 22007=
0108997743999992024010523004+40650-074067FM-13+007299999V0202601N003119999999N999999999+00241+99999102371ADDMD1410001+9999OD159900461999REMSYN068ROBN4 46/// /2606 10024 40237 54000 92300 333 91209 555 11006 22006=
0108997743999992024010600004+40650-074067FM-13+007299999V0202501N004119999999N999999999+99999+99999102471ADDMD1310101+9999OD159900571999REMSYN068ROBN4 46/// /2508 1//// 40247 53010 90000 333 91211 555 11007 22008=
0108997743999992024010601004+40650-074067FM-13+007299999V0202401N004119999999N999999999+00191+99999102411ADDMD1990061+9999OD159900511999REMSYN068ROBN4 46/// /2408 10019 40241 50006 90100 333 91210 555 11008 22008=
0108997743999992024010602004+40650-074067FM-13+007299999V0202501N004119999999N999999999+00141+99999102391ADDMD1990001+9999OD159900571999REMSYN068ROBN4 46/// /2508 10014 40239 50000 90200 333 91211 555 11008 22008=
0108997743999992024010603004+40650-074067FM-13+007299999V0202501N005119999999N999999999+99999+99999102371ADDMD1610101+9999OD159900671999REMSYN068ROBN4 46/// /2510 1//// 40237 56010 90300 333 91213 555 11009 22010=
0108997743999992024010604004+40650-074067FM-13+007299999V0202501N005119999999N999999999+00061+99999102331ADDMD1810081+9999OD159900621999REMSYN068ROBN4 46/// /2510 10006 40233 58008 90400 333 91212 555 11009 22010=
0108997743999992024010605004+40650-074067FM-13+007299999V0202601N003619999999N999999999+00031+99999102311ADDMD1710081+9999OD159900411999REMSYN068ROBN4 46/// /2607 10003 40231 57008 90500 333 91208 555 11007 22007=
0108997743999992024010606004+40650-074067FM-13+007299999V0202501N004619999999N999999999+00001+99999102321ADDMD1610051+9999OD159900571999REMSYN068ROBN4 46/// /2509 10000 40232 56005 90600 333 91211 555 11008 22009=
0108997743999992024010607004+40650-074067FM-13+007299999V0202601N004619999999N999999999-00021+99999102361ADDMD1310031+9999OD159900461999REMSYN068ROBN4 46/// /2609 11002 40236 53003 90700 333 91209 555 11008 22009=
0108997743999992024010608004+40650-074067FM-13+007299999V0202701N004119999999N999999999-00031+99999102341ADDMD1210031+9999OD159900511999REMSYN068ROBN4 46/// /2708 11003 40234 52003 90800 333 91210 555 11007 22008=
0088997743999992024010609004+40650-074067FM-13+007299999V0202901N003119999999N999999999-00061+99999102291ADDOD159900361999REMSYN062ROBN4 46/// /2906 11006 40229 90842 333 91207 555 11005 22006=
0108997743999992024010610004+40650-074067FM-13+007299999V0203101N000519999999N999999999-00071+99999102291ADDMD1710071+9999OD159900101999REMSYN068ROBN4 46/// /3101 11007 40229 57007 91000 333 91202 555 11001 22001=
